Symbol,Date,Time,Open,High,Low,Close
MNQ2022Z,06/12/2022,2121,11586.5,11587,11584.25,11584.25
MNQ2022Z,06/12/2022,2122,11584.25,11585.25,11583.75,11585.25
MNQ2022Z,06/12/2022,2123,11585,11586.5,11584.5,11584.75
MNQ2022Z,06/12/2022,2124,11584.5,11585.5,11583.75,11583.75
MNQ2022Z,06/12/2022,2125,11583.75,11584,11581,11582.5
MNQ2022Z,06/12/2022,2126,11582.25,11583,11580.25,11580.75
MNQ2022Z,06/12/2022,2127,11580.75,11581.5,11580.25,11580.75
MNQ2022Z,06/12/2022,2128,11581,11582,11580.25,11581.5
MNQ2022Z,06/12/2022,2129,11581.5,11581.5,11578.5,11579.75
MNQ2022Z,06/12/2022,2130,11580,11583.25,11579.75,11583
MNQ2022Z,06/12/2022,2131,11583.25,11583.75,11581.5,11583
MNQ2022Z,06/12/2022,2132,11582.5,11583.75,11582,11583.25
MNQ2022Z,06/12/2022,2133,11583,11584.25,11582.75,11582.75
MNQ2022Z,06/12/2022,2134,11583,11583.25,11582.25,11583
MNQ2022Z,06/12/2022,2135,11582.5,11583,11582,11582.75
MNQ2022Z,06/12/2022,2136,11582.5,11582.75,11580.25,11581.25
MNQ2022Z,06/12/2022,2137,11581,11581.25,11580.5,11581.25
MNQ2022Z,06/12/2022,2138,11581.25,11581.5,11580.25,11580.25
MNQ2022Z,06/12/2022,2139,11580.5,11580.75,11579.5,11579.75
MNQ2022Z,06/12/2022,2140,11579.75,11581.75,11579.5,11581
MNQ2022Z,06/12/2022,2141,11581.25,11582.25,11581.25,11581.25
MNQ2022Z,06/12/2022,2142,11581.25,11582.5,11580.5,11581.75
MNQ2022Z,06/12/2022,2143,11582,11582,11580.25,11580.75
MNQ2022Z,06/12/2022,2144,11580.75,11582,11580.75,11581.25
MNQ2022Z,06/12/2022,2145,11581.5,11582,11581,11581.25
MNQ2022Z,06/12/2022,2146,11581.25,11583,11581.25,11583
MNQ2022Z,06/12/2022,2147,11583,11586,11583,11585.25
MNQ2022Z,06/12/2022,2148,11586,11589,11585.5,11587.5
MNQ2022Z,06/12/2022,2149,11587.5,11589.25,11587.25,11589
MNQ2022Z,06/12/2022,2150,11589.5,11591,11588,11590
MNQ2022Z,06/12/2022,2151,11590.25,11590.5,11588.5,11590
MNQ2022Z,06/12/2022,2152,11590,11591.75,11589.5,11591.5
MNQ2022Z,06/12/2022,2153,11591.75,11592.75,11591.25,11591.25
MNQ2022Z,06/12/2022,2154,11591.5,11591.75,11590,11590.25
MNQ2022Z,06/12/2022,2155,11590.75,11593,11590.5,11592
MNQ2022Z,06/12/2022,2156,11592.25,11593.75,11591.75,11593.5
MNQ2022Z,06/12/2022,2157,11593.5,11595,11592,11594.25
MNQ2022Z,06/12/2022,2158,11594,11594.25,11590.75,11593.75
MNQ2022Z,06/12/2022,2159,11593.75,11594.75,11593.25,11593.5
MNQ2022Z,06/12/2022,2200,11593.5,11593.75,11591.75,11592
MNQ2022Z,06/12/2022,2201,11592,11593.25,11590.25,11591.25
MNQ2022Z,06/12/2022,2202,11591.5,11592.5,11591.25,11591.75
MNQ2022Z,06/12/2022,2203,11592,11593.25,11592,11593.25
MNQ2022Z,06/12/2022,2204,11593.5,11593.5,11591.25,11592
MNQ2022Z,06/12/2022,2205,11592,11592.5,11591.25,11592.5
MNQ2022Z,06/12/2022,2206,11592.25,11592.75,11591.75,11592.25
MNQ2022Z,06/12/2022,2207,11592.5,11594.5,11592.5,11594
MNQ2022Z,06/12/2022,2208,11594,11594.25,11593.75,11594.25
MNQ2022Z,06/12/2022,2209,11594.5,11594.75,11593.75,11594.25
MNQ2022Z,06/12/2022,2210,11594,11594,11592.75,11593
MNQ2022Z,06/12/2022,2211,11593.25,11595.5,11593.25,11594.5
MNQ2022Z,06/12/2022,2212,11594.75,11594.75,11594,11594
MNQ2022Z,06/12/2022,2213,11594,11594.25,11592.25,11592.75
MNQ2022Z,06/12/2022,2214,11592.5,11593.5,11592.5,11593.5
MNQ2022Z,06/12/2022,2215,11593.75,11594.75,11593,11593.5
MNQ2022Z,06/12/2022,2216,11593.25,11593.75,11591.75,11592
MNQ2022Z,06/12/2022,2217,11591.5,11592,11590,11591.75
MNQ2022Z,06/12/2022,2218,11591.75,11592,11590.75,11591
MNQ2022Z,06/12/2022,2219,11591,11592,11590.5,11591.25
MNQ2022Z,06/12/2022,2220,11591,11592.75,11591,11592.5
MNQ2022Z,06/12/2022,2221,11592.5,11593.75,11592.25,11593.5
MNQ2022Z,06/12/2022,2222,11593.5,11594.5,11593.25,11593.75
MNQ2022Z,06/12/2022,2223,11593.5,11593.5,11593,11593
MNQ2022Z,06/12/2022,2224,11593,11593.25,11592.25,11592.5
MNQ2022Z,06/12/2022,2225,11593,11593.5,11592.5,11592.5
MNQ2022Z,06/12/2022,2226,11593,11593,11590.25,11591.25
MNQ2022Z,06/12/2022,2227,11591.5,11591.5,11590,11590.5
MNQ2022Z,06/12/2022,2228,11591,11592,11590.5,11591.5
MNQ2022Z,06/12/2022,2229,11591.5,11591.5,11590.5,11590.5
MNQ2022Z,06/12/2022,2230,11591,11592.25,11590.75,11590.75
MNQ2022Z,06/12/2022,2231,11590.75,11590.75,11588.5,11589
MNQ2022Z,06/12/2022,2232,11589.25,11589.25,11587.75,11588.75
MNQ2022Z,06/12/2022,2233,11588.25,11590,11588.25,11589.25
MNQ2022Z,06/12/2022,2234,11589.25,11590.25,11589,11589.75
MNQ2022Z,06/12/2022,2235,11589.75,11589.75,11588.75,11589.5
MNQ2022Z,06/12/2022,2236,11589.25,11589.5,11588.25,11589
MNQ2022Z,06/12/2022,2237,11589.25,11589.25,11588.25,11588.75
MNQ2022Z,06/12/2022,2238,11588.5,11589.25,11587.75,11588.25
MNQ2022Z,06/12/2022,2239,11588.25,11589,11587.75,11588.5
MNQ2022Z,06/12/2022,2240,11588.75,11590,11588.25,11589.5
MNQ2022Z,06/12/2022,2241,11590,11590.5,11589.25,11589.25
MNQ2022Z,06/12/2022,2242,11589.5,11589.5,11588.25,11589.25
MNQ2022Z,06/12/2022,2243,11589.25,11590,11589,11589.25
MNQ2022Z,06/12/2022,2244,11589.75,11591,11589.25,11590.25
MNQ2022Z,06/12/2022,2245,11590.5,11591.75,11590.25,11591.25
MNQ2022Z,06/12/2022,2246,11591.25,11591.25,11590,11590.5
MNQ2022Z,06/12/2022,2247,11590,11590,11588,11588
MNQ2022Z,06/12/2022,2248,11588,11588.75,11587,11587.5
MNQ2022Z,06/12/2022,2249,11588,11588,11586.25,11587.25
MNQ2022Z,06/12/2022,2250,11587.25,11588.25,11586.75,11588.25
MNQ2022Z,06/12/2022,2251,11588,11589.25,11588,11589.25
MNQ2022Z,06/12/2022,2252,11589,11589.5,11587.5,11588
MNQ2022Z,06/12/2022,2253,11588,11588.75,11587.5,11588.75
MNQ2022Z,06/12/2022,2254,11588.75,11591.25,11588.75,11589.75
MNQ2022Z,06/12/2022,2255,11589.75,11591.5,11589.75,11591.5
MNQ2022Z,06/12/2022,2256,11591.75,11592,11590.5,11590.75
MNQ2022Z,06/12/2022,2257,11590.5,11591,11590.5,11591
MNQ2022Z,06/12/2022,2258,11590.75,11590.75,11589.75,11590.75
MNQ2022Z,06/12/2022,2259,11590.25,11590.25,11588.75,11589.5
MNQ2022Z,06/12/2022,2300,11589.75,11590.5,11588,11590
MNQ2022Z,06/12/2022,2301,11589.25,11590.5,11588.75,11589
MNQ2022Z,06/12/2022,2302,11589.5,11591.25,11589.5,11591.25
MNQ2022Z,06/12/2022,2303,11591.25,11592.75,11590.25,11590.75
MNQ2022Z,06/12/2022,2304,11591,11591.25,11590.25,11590.75
MNQ2022Z,06/12/2022,2305,11590.5,11592,11589.75,11591.25
MNQ2022Z,06/12/2022,2306,11591.25,11592.25,11590.5,11591
MNQ2022Z,06/12/2022,2307,11591.25,11592.75,11589.75,11589.75
MNQ2022Z,06/12/2022,2308,11590.25,11591.75,11588.75,11589
MNQ2022Z,06/12/2022,2309,11589.25,11590.25,11587,11587.5
MNQ2022Z,06/12/2022,2310,11587.5,11591.25,11587,11590
MNQ2022Z,06/12/2022,2311,11590.75,11591.5,11590.25,11590.75
MNQ2022Z,06/12/2022,2312,11591,11592,11590.75,11590.75
MNQ2022Z,06/12/2022,2313,11590.25,11591.75,11590,11590.25
MNQ2022Z,06/12/2022,2314,11589.75,11590.75,11589.25,11590.25
MNQ2022Z,06/12/2022,2315,11590.75,11592.75,11590.75,11592.5
MNQ2022Z,06/12/2022,2316,11592.25,11593,11589.5,11589.5
MNQ2022Z,06/12/2022,2317,11590.5,11592.25,11589.5,11592.25
MNQ2022Z,06/12/2022,2318,11591.75,11592,11590.25,11590.75
MNQ2022Z,06/12/2022,2319,11592,11592.25,11590.25,11591.25
MNQ2022Z,06/12/2022,2320,11591,11591,11590,11590
MNQ2022Z,06/12/2022,2321,11589.75,11590.25,11588.75,11589.25
MNQ2022Z,06/12/2022,2322,11589.5,11589.75,11586.75,11587.5
MNQ2022Z,06/12/2022,2323,11587.5,11587.5,11585.5,11586.75
MNQ2022Z,06/12/2022,2324,11587,11587,11584.75,11586.75
MNQ2022Z,06/12/2022,2325,11586.5,11587.25,11585.5,11586.25
MNQ2022Z,06/12/2022,2326,11586.5,11592.75,11586.5,11591.75
MNQ2022Z,06/12/2022,2327,11591.75,11591.75,11588,11588
MNQ2022Z,06/12/2022,2328,11588.25,11589.5,11588,11589.5
MNQ2022Z,06/12/2022,2329,11588.75,11589.5,11588,11588
MNQ2022Z,06/12/2022,2330,11588,11591.25,11588,11590.75
MNQ2022Z,06/12/2022,2331,11591,11592,11590.5,11591.25
MNQ2022Z,06/12/2022,2332,11591.25,11592,11590.5,11592
MNQ2022Z,06/12/2022,2333,11591.5,11592,11590.5,11591
MNQ2022Z,06/12/2022,2334,11590.75,11591.75,11590.25,11591
MNQ2022Z,06/12/2022,2335,11591,11591.5,11590.75,11591.5
MNQ2022Z,06/12/2022,2336,11591.25,11592,11590.25,11590.5
MNQ2022Z,06/12/2022,2337,11590.75,11591,11587,11589
MNQ2022Z,06/12/2022,2338,11589,11589.25,11587,11587.5
MNQ2022Z,06/12/2022,2339,11587.5,11588.5,11587.25,11588.25
MNQ2022Z,06/12/2022,2340,11588.25,11588.75,11587,11587.5
MNQ2022Z,06/12/2022,2341,11587,11587.5,11585.75,11586.75
MNQ2022Z,06/12/2022,2342,11587,11587.5,11586,11587.5
MNQ2022Z,06/12/2022,2343,11587.75,11589,11586.5,11588.75
MNQ2022Z,06/12/2022,2344,11588.5,11589.25,11586.25,11586.25
MNQ2022Z,06/12/2022,2345,11586.75,11588.25,11586.25,11588.25
MNQ2022Z,06/12/2022,2346,11587.75,11588.75,11587,11587.25
MNQ2022Z,06/12/2022,2347,11587.25,11587.25,11586,11586
MNQ2022Z,06/12/2022,2348,11586.25,11586.25,11584.75,11585
MNQ2022Z,06/12/2022,2349,11584.75,11586.25,11584.25,11585.75
MNQ2022Z,06/12/2022,2350,11585.25,11585.5,11580,11581
MNQ2022Z,06/12/2022,2351,11580.75,11581.75,11580,11580.25
MNQ2022Z,06/12/2022,2352,11580.75,11581.75,11579.75,11581.25
MNQ2022Z,06/12/2022,2353,11581.25,11581.5,11576.25,11576.5
MNQ2022Z,06/12/2022,2354,11576.75,11577,11574.5,11576.5
MNQ2022Z,06/12/2022,2355,11576,11576.5,11574.5,11575.25
MNQ2022Z,06/12/2022,2356,11575.5,11575.5,11573,11575
MNQ2022Z,06/12/2022,2357,11574.75,11577.5,11574.75,11576.5
MNQ2022Z,06/12/2022,2358,11576.5,11580.25,11576,11578.75
MNQ2022Z,06/12/2022,2359,11578.25,11579.25,11575.5,11576.5
MNQ2022Z,07/12/2022,0000,11577.25,11579,11576.25,11577.75
MNQ2022Z,07/12/2022,0001,11577.75,11578.25,11574.5,11575
MNQ2022Z,07/12/2022,0002,11575,11576.25,11571.75,11573.25
MNQ2022Z,07/12/2022,0003,11572.75,11573.75,11570.5,11571.5
MNQ2022Z,07/12/2022,0004,11571.75,11572,11570.5,11570.75
MNQ2022Z,07/12/2022,0005,11570.5,11571.25,11567,11567.75
MNQ2022Z,07/12/2022,0006,11567.75,11569.25,11566.5,11567.25
MNQ2022Z,07/12/2022,0007,11567.25,11568,11566.75,11567.25
MNQ2022Z,07/12/2022,0008,11567,11567,11562.25,11565
MNQ2022Z,07/12/2022,0009,11564.5,11564.5,11561.5,11562.75
MNQ2022Z,07/12/2022,0010,11562.75,11562.75,11557.25,11560.75
MNQ2022Z,07/12/2022,0011,11560.5,11560.75,11555,11556.25
MNQ2022Z,07/12/2022,0012,11556,11557,11554.25,11556.25
MNQ2022Z,07/12/2022,0013,11556,11562.75,11555.25,11561.75
MNQ2022Z,07/12/2022,0014,11561.75,11563.75,11561,11562.5
MNQ2022Z,07/12/2022,0015,11562.75,11564.25,11560,11562.5
MNQ2022Z,07/12/2022,0016,11562.75,11564.75,11561.75,11562.5
MNQ2022Z,07/12/2022,0017,11562,11563,11561.5,11562.75
MNQ2022Z,07/12/2022,0018,11562.75,11564,11560,11562.75
MNQ2022Z,07/12/2022,0019,11563.5,11565.75,11562.75,11565.25
MNQ2022Z,07/12/2022,0020,11565.75,11568,11565,11568
MNQ2022Z,07/12/2022,0021,11567.75,11568.5,11565.25,11566.25
MNQ2022Z,07/12/2022,0022,11566.25,11567.25,11565.75,11566.75
MNQ2022Z,07/12/2022,0023,11567,11568.5,11565.75,11568
MNQ2022Z,07/12/2022,0024,11568.5,11568.5,11566.75,11567.5
MNQ2022Z,07/12/2022,0025,11567.5,11569.25,11567.25,11568
MNQ2022Z,07/12/2022,0026,11568,11568.5,11565.25,11566.5
MNQ2022Z,07/12/2022,0027,11566.5,11567,11565.25,11565.75
MNQ2022Z,07/12/2022,0028,11566,11566.25,11565,11565.75
MNQ2022Z,07/12/2022,0029,11565.75,11568,11565.75,11567.5
MNQ2022Z,07/12/2022,0030,11567.5,11568,11564.25,11567.5
MNQ2022Z,07/12/2022,0031,11567.25,11570.75,11567,11570.25
MNQ2022Z,07/12/2022,0032,11570.25,11570.25,11567.25,11568
MNQ2022Z,07/12/2022,0033,11568,11568,11565.75,11567
MNQ2022Z,07/12/2022,0034,11567,11570.5,11566.75,11570.25
MNQ2022Z,07/12/2022,0035,11570,11570.75,11569.5,11569.5
MNQ2022Z,07/12/2022,0036,11569.5,11570,11568.75,11569.75
MNQ2022Z,07/12/2022,0037,11569.75,11571.75,11569.75,11571
MNQ2022Z,07/12/2022,0038,11570.75,11571.75,11569.75,11571.5
MNQ2022Z,07/12/2022,0039,11571.25,11572.25,11570.25,11571.5
MNQ2022Z,07/12/2022,0040,11571.5,11571.75,11569.75,11569.75
MNQ2022Z,07/12/2022,0041,11570.5,11571,11569.5,11570.25
MNQ2022Z,07/12/2022,0042,11570,11570.75,11569.25,11569.75
MNQ2022Z,07/12/2022,0043,11570,11571.25,11569.75,11570.75
MNQ2022Z,07/12/2022,0044,11571,11571,11568.25,11568.5
MNQ2022Z,07/12/2022,0045,11568.75,11569.5,11568,11569.5
MNQ2022Z,07/12/2022,0046,11569,11570,11568,11568
MNQ2022Z,07/12/2022,0047,11568,11568.5,11566.75,11567.5
MNQ2022Z,07/12/2022,0048,11566.75,11567,11565.25,11565.75
MNQ2022Z,07/12/2022,0049,11566.5,11567.75,11566.5,11567.5
MNQ2022Z,07/12/2022,0050,11567.75,11567.75,11565,11566
MNQ2022Z,07/12/2022,0051,11565.5,11566.75,11564.5,11565.25
MNQ2022Z,07/12/2022,0052,11565.75,11566.5,11564.25,11565.5
MNQ2022Z,07/12/2022,0053,11565.5,11565.75,11564.25,11564.75
MNQ2022Z,07/12/2022,0054,11565,11567.5,11564.75,11566.5
MNQ2022Z,07/12/2022,0055,11566.75,11567,11565.5,11565.75
MNQ2022Z,07/12/2022,0056,11565.75,11566,11564.25,11564.75
MNQ2022Z,07/12/2022,0057,11565.25,11566,11562.5,11563.5
MNQ2022Z,07/12/2022,0058,11563.5,11563.5,11561.25,11562.25
MNQ2022Z,07/12/2022,0059,11562.25,11563,11561.75,11562.75
MNQ2022Z,07/12/2022,0100,11563,11576.5,11562,11576.25
MNQ2022Z,07/12/2022,0101,11576,11579,11570.5,11578.5
MNQ2022Z,07/12/2022,0102,11578,11585.25,11577.25,11584.75
MNQ2022Z,07/12/2022,0103,11584.5,11584.75,11580.75,11580.75
MNQ2022Z,07/12/2022,0104,11581,11586.75,11579.5,11583.5
MNQ2022Z,07/12/2022,0105,11583,11583.75,11580,11580.75
MNQ2022Z,07/12/2022,0106,11581.25,11584.25,11581.25,11582.25
MNQ2022Z,07/12/2022,0107,11581.75,11584.5,11580.25,11581
MNQ2022Z,07/12/2022,0108,11580.75,11580.75,11577.5,11578.5
MNQ2022Z,07/12/2022,0109,11578.5,11579,11573.75,11573.75
MNQ2022Z,07/12/2022,0110,11574.25,11576.25,11573,11575
MNQ2022Z,07/12/2022,0111,11574.75,11576.5,11572.25,11573.25
MNQ2022Z,07/12/2022,0112,11573.5,11574,11560.75,11561
MNQ2022Z,07/12/2022,0113,11561.5,11564.75,11557.5,11559.75
MNQ2022Z,07/12/2022,0114,11560.75,11561.25,11547.25,11549.75
MNQ2022Z,07/12/2022,0115,11549.75,11553,11547,11552.75
MNQ2022Z,07/12/2022,0116,11552.5,11559,11552.5,11556.5
MNQ2022Z,07/12/2022,0117,11556.75,11561.5,11556.5,11561.5
MNQ2022Z,07/12/2022,0118,11561,11561,11555.25,11556.75
MNQ2022Z,07/12/2022,0119,11557.25,11561.25,11556.75,11558.75
MNQ2022Z,07/12/2022,0120,11558.25,11560.25,11556.75,11557.25
MNQ2022Z,07/12/2022,0121,11557.5,11564.25,11556.5,11561.25
MNQ2022Z,07/12/2022,0122,11561,11564.5,11560.5,11563
MNQ2022Z,07/12/2022,0123,11563.25,11564.5,11562.5,11563.5
MNQ2022Z,07/12/2022,0124,11563.5,11567,11562,11562.5
MNQ2022Z,07/12/2022,0125,11562.25,11566.5,11558.5,11565
MNQ2022Z,07/12/2022,0126,11565.5,11571,11564.75,11570
MNQ2022Z,07/12/2022,0127,11570,11573.5,11569.75,11571
MNQ2022Z,07/12/2022,0128,11570.5,11573.25,11567.5,11572.5
MNQ2022Z,07/12/2022,0129,11572.5,11574.25,11568.5,11571.25
MNQ2022Z,07/12/2022,0130,11571.5,11571.75,11567,11569.25
MNQ2022Z,07/12/2022,0131,11569.25,11576,11569.25,11570
MNQ2022Z,07/12/2022,0132,11569.75,11571.25,11566.25,11566.5
MNQ2022Z,07/12/2022,0133,11566.75,11571.25,11566.75,11571.25
MNQ2022Z,07/12/2022,0134,11571,11575.5,11571,11574.25
MNQ2022Z,07/12/2022,0135,11574.75,11578.25,11574,11574.75
MNQ2022Z,07/12/2022,0136,11575,11575.75,11570.5,11573.5
MNQ2022Z,07/12/2022,0137,11573.25,11575,11571,11571.5
MNQ2022Z,07/12/2022,0138,11571.25,11571.5,11566.75,11567.75
MNQ2022Z,07/12/2022,0139,11568,11571,11566.25,11568.25
MNQ2022Z,07/12/2022,0140,11568.25,11572,11566.75,11568
MNQ2022Z,07/12/2022,0141,11567.75,11568,11563.25,11563.5
MNQ2022Z,07/12/2022,0142,11563.5,11564.25,11561.5,11564
MNQ2022Z,07/12/2022,0143,11564,11564.75,11560.5,11562
MNQ2022Z,07/12/2022,0144,11561.75,11563.25,11560.25,11562
MNQ2022Z,07/12/2022,0145,11562.25,11565.25,11562,11562.75
MNQ2022Z,07/12/2022,0146,11562.25,11565.5,11561.75,11565.25
MNQ2022Z,07/12/2022,0147,11565.75,11569.5,11565,11568.25
MNQ2022Z,07/12/2022,0148,11568,11568.25,11564.75,11567
MNQ2022Z,07/12/2022,0149,11566.75,11567,11565,11566.5
MNQ2022Z,07/12/2022,0150,11566.25,11567.75,11556.25,11559.25
MNQ2022Z,07/12/2022,0151,11559.25,11559.25,11551.25,11552.75
MNQ2022Z,07/12/2022,0152,11553.5,11554.75,11549,11550.5
MNQ2022Z,07/12/2022,0153,11551,11553.5,11548.5,11549.25
MNQ2022Z,07/12/2022,0154,11549.5,11556.5,11549.25,11552.75
MNQ2022Z,07/12/2022,0155,11553.25,11557.5,11553,11555.75
MNQ2022Z,07/12/2022,0156,11556,11558.75,11553.75,11556.5
MNQ2022Z,07/12/2022,0157,11557,11560.5,11555.5,11557.25
MNQ2022Z,07/12/2022,0158,11557.25,11557.75,11553.5,11556.75
MNQ2022Z,07/12/2022,0159,11556.75,11560.75,11554.5,11555.75
MNQ2022Z,07/12/2022,0200,11555.5,11565,11550.25,11561
MNQ2022Z,07/12/2022,0201,11561.25,11564.5,11557.25,11560
MNQ2022Z,07/12/2022,0202,11560.25,11564.5,11559,11560.75
MNQ2022Z,07/12/2022,0203,11560.5,11566.25,11560.5,11565
MNQ2022Z,07/12/2022,0204,11564.75,11570.75,11564,11565.25
MNQ2022Z,07/12/2022,0205,11566.25,11566.75,11562,11564.75
MNQ2022Z,07/12/2022,0206,11564.5,11572.25,11564.5,11568.5
MNQ2022Z,07/12/2022,0207,11568.75,11572,11562.75,11563.25
MNQ2022Z,07/12/2022,0208,11562.5,11565.75,11559,11563.75
MNQ2022Z,07/12/2022,0209,11563.75,11567.25,11551,11551.5
MNQ2022Z,07/12/2022,0210,11551.25,11556.25,11543.5,11547.25
MNQ2022Z,07/12/2022,0211,11547.5,11551.5,11544.5,11549
MNQ2022Z,07/12/2022,0212,11549,11552.75,11546.5,11550.75
